step,t_s,n_m,e_m,d_m,ax_body,ay_body,az_body,gx_body,gy_body,gz_body,m0,m1,m2,m3,imu_recv,navsat_recv,motor_send
541,5.410,1.9443,1.7800,-0.0275,1.3086,13.4701,9.7994,-0.0012,-0.0010,-5.7454,0.000,1.000,0.071,0.000,1307,315,542
542,5.420,1.9305,1.7882,-0.0275,2.5822,-1.9944,9.7951,-0.0004,0.0004,-5.8435,0.000,0.000,0.047,1.000,1310,316,543
543,5.430,1.9305,1.7882,-0.0275,1.8118,-2.1018,9.7971,0.0005,-0.0009,-5.6821,0.000,1.000,0.000,0.000,1312,316,544
544,5.440,1.9144,1.7954,-0.0275,2.8038,-1.7466,9.7930,-0.0008,0.0004,-5.6029,0.000,0.000,0.007,1.000,1314,317,545
545,5.450,1.8998,1.8014,-0.0275,14.2005,-6.7365,9.8078,-0.0002,-0.0005,-4.8262,0.000,1.000,0.691,0.604,1317,318,546
546,5.460,1.8998,1.8014,-0.0275,9.8251,-5.4766,9.7977,0.0011,-0.0002,-4.4511,0.000,1.000,0.000,0.000,1319,318,547
547,5.470,1.8868,1.8055,-0.0275,11.1381,-16.6622,9.7965,-0.0011,0.0026,-3.1656,0.000,0.335,1.000,0.845,1321,319,548
548,5.480,1.8868,1.8055,-0.0275,1.6001,16.6548,9.7981,0.0015,0.0001,-2.3646,0.000,1.000,0.331,0.000,1324,319,549
549,5.490,1.8740,1.8071,-0.0275,-3.3976,18.8625,9.7993,0.0003,-0.0008,-1.6305,0.000,0.222,1.000,0.764,1326,320,550
550,5.500,1.8566,1.8070,-0.0275,7.9742,-9.8391,9.7994,-0.0008,-0.0012,-0.2063,0.278,0.093,1.000,0.139,1329,321,551
551,5.510,1.8566,1.8070,-0.0275,9.4588,31.1934,9.8005,-0.0009,-0.0002,0.4754,0.000,1.000,0.891,0.000,1331,321,552
552,5.520,1.8401,1.8051,-0.0275,22.3056,8.4874,9.7992,0.0011,0.0001,0.9636,0.290,0.000,1.000,0.621,1333,322,553
553,5.530,1.8401,1.8051,-0.0275,19.7289,11.5777,9.7987,0.0006,-0.0008,1.7282,0.000,0.711,1.000,0.000,1335,322,554
554,5.540,1.8221,1.7946,-0.0275,11.9390,6.4758,9.8014,-0.0005,-0.0004,3.6955,1.000,0.000,0.825,0.316,1338,323,555
555,5.550,1.8221,1.7946,-0.0275,-8.8767,-21.5676,9.7445,0.0007,-0.0044,4.2472,0.000,0.000,1.000,0.000,1340,323,556
556,5.560,1.8053,1.7802,-0.0275,-10.0468,-22.2696,9.7946,-0.0014,-0.0014,2.6247,1.000,0.330,0.101,0.921,1342,324,557
557,5.570,1.7952,1.7712,-0.0275,-14.3301,-30.0761,9.8025,-0.0011,-0.0022,0.6406,0.000,1.000,0.443,0.159,1345,325,558
558,5.580,1.7952,1.7712,-0.0275,-6.8821,-14.2582,9.7925,0.0006,-0.0045,0.4799,0.000,0.757,1.000,0.000,1347,325,559
559,5.590,1.7921,1.7691,-0.0275,-2.5827,-5.2126,9.7954,0.0001,-0.0019,0.6218,0.295,0.711,1.000,0.248,1350,326,560
560,5.600,1.7921,1.7691,-0.0275,6.9847,-7.7253,9.7852,-0.0026,-0.0035,0.0630,0.000,1.000,0.855,0.034,1352,326,561
561,5.610,1.7914,1.7694,-0.0275,-1.4772,-2.9812,9.7961,-0.0003,-0.0002,-0.3171,0.000,1.000,0.908,0.323,1354,327,562
562,5.620,1.7914,1.7694,-0.0275,4.5240,-0.4629,9.7996,-0.0005,-0.0008,-0.5553,0.000,1.000,0.831,0.128,1356,327,563
563,5.630,1.7916,1.7704,-0.0275,6.1644,5.3201,9.8013,-0.0010,-0.0013,-0.8339,0.000,1.000,0.859,0.169,1359,328,564
564,5.640,1.7915,1.7702,-0.0275,1.7698,3.7621,9.8045,0.0001,0.0002,-0.6972,0.000,1.000,0.965,0.171,1361,329,565
565,5.650,1.7915,1.7702,-0.0275,1.4911,3.2077,9.8046,-0.0008,-0.0009,-0.6105,0.000,0.981,1.000,0.159,1363,329,566
566,5.660,1.7898,1.7684,-0.0275,2.3373,5.1117,9.7984,-0.0004,0.0003,-0.5678,0.061,1.000,0.978,0.282,1365,330,567
567,5.670,1.7898,1.7684,-0.0275,1.8656,4.1390,9.7985,0.0006,-0.0013,-0.7797,0.000,1.000,0.890,0.083,1367,330,568
568,5.680,1.7864,1.7650,-0.0275,1.7676,4.0154,9.7979,-0.0005,-0.0004,-0.9895,0.031,1.000,0.754,0.380,1369,331,569
569,5.690,1.7864,1.7650,-0.0275,1.9351,4.5272,9.8021,0.0004,-0.0012,-1.1357,0.000,1.000,0.859,0.000,1371,331,570
570,5.700,1.7818,1.7602,-0.0275,2.1873,5.3595,9.7984,0.0015,-0.0000,-1.0524,0.240,1.000,0.844,0.460,1374,332,571
571,5.710,1.7818,1.7602,-0.0275,1.7599,4.4369,9.7998,-0.0001,-0.0011,-0.9911,0.000,1.000,0.985,0.000,1376,332,572
572,5.720,1.7756,1.7539,-0.0275,9.4822,24.6791,9.7996,0.0004,0.0013,-0.5155,0.475,0.869,1.000,0.438,1378,333,573
573,5.730,1.7756,1.7539,-0.0275,3.6435,9.5989,9.8008,-0.0004,-0.0006,-0.1276,0.000,0.649,1.000,0.000,1380,333,574
574,5.740,1.7663,1.7446,-0.0275,12.5696,32.4722,9.7965,0.0007,-0.0001,0.7790,0.757,0.426,1.000,0.263,1383,334,575
575,5.750,1.7531,1.7315,-0.0275,-3.8321,-9.7565,9.7973,-0.0001,0.0001,0.2468,0.483,0.917,0.743,0.649,1385,335,576
576,5.760,1.7531,1.7315,-0.0275,3.7249,9.4570,9.8034,0.0005,-0.0012,0.3008,0.000,0.574,1.000,0.000,1387,335,577
577,5.770,1.7399,1.7183,-0.0275,-4.3426,-10.8399,9.7957,-0.0011,-0.0004,0.4615,1.000,0.447,0.493,0.662,1390,336,578
578,5.780,1.7399,1.7183,-0.0275,13.9787,16.6128,9.7989,-0.0010,0.0014,0.6918,0.000,0.412,1.000,0.000,1392,336,579
579,5.790,1.7269,1.7052,-0.0275,-8.7603,-21.0812,9.7981,0.0018,-0.0002,0.8443,1.000,0.380,0.480,0.569,1394,337,580
580,5.800,1.7269,1.7052,-0.0275,-13.7562,21.0613,9.8016,0.0001,0.0000,0.8038,0.000,0.415,1.000,0.000,1396,337,581
581,5.810,1.7124,1.6933,-0.0275,-5.6133,2.6160,9.8004,-0.0005,0.0006,1.1940,1.000,0.163,0.683,0.654,1399,338,582
582,5.820,1.6909,1.6827,-0.0275,-1.4459,-3.0569,9.8008,0.0015,0.0001,2.9116,0.398,0.000,1.000,0.000,1401,339,583
583,5.830,1.6909,1.6827,-0.0275,0.2888,-1.3556,9.8025,-0.0002,0.0010,4.6806,0.000,0.000,1.000,0.000,1403,339,584
584,5.840,1.6705,1.6735,-0.0275,15.7847,-18.5055,7.4043,-0.0005,-0.0001,4.8486,1.000,0.000,0.571,0.333,1406,340,585
585,5.850,1.6705,1.6735,-0.0275,1.8185,2.4734,9.7993,-0.0024,-0.0009,5.9818,0.000,0.000,1.000,0.000,1408,340,586
586,5.860,1.6552,1.6653,-0.0275,2.6682,1.3441,9.7970,-0.0005,-0.0015,7.4121,1.000,0.000,0.870,0.272,1410,341,587
587,5.870,1.6416,1.6553,-0.0275,11.3235,-2.1576,9.7999,-0.0005,-0.0006,6.5578,0.203,0.000,1.000,0.000,1413,342,588
588,5.880,1.6416,1.6553,-0.0275,10.9918,-7.3439,9.8007,-0.0001,0.0003,6.3658,0.000,0.000,1.000,0.000,1415,342,589
589,5.890,1.6312,1.6412,-0.0275,-6.2205,-13.8581,9.7914,0.0007,-0.0022,4.7012,1.000,0.592,0.407,0.192,1417,343,590
590,5.900,1.6312,1.6412,-0.0275,8.8704,21.8369,9.8064,0.0019,0.0003,3.4847,0.000,0.000,1.000,0.000,1419,343,591
591,5.910,1.6220,1.6265,-0.0275,-26.1410,-13.6789,9.7938,0.0005,0.0002,2.3177,0.998,0.961,0.436,0.397,1422,344,592
592,5.920,1.6220,1.6265,-0.0275,26.9737,16.9573,9.8010,0.0006,-0.0014,3.3031,0.000,0.000,1.000,0.000,1424,344,593
593,5.930,1.6080,1.6111,-0.0275,-9.0517,-8.6551,9.8022,0.0009,0.0009,3.3619,1.000,0.000,0.017,0.000,1426,345,594
594,5.940,1.6080,1.6111,-0.0275,7.9507,18.4620,9.7980,-0.0004,-0.0016,2.8342,0.000,0.000,1.000,0.000,1428,345,595
595,5.950,1.5939,1.5940,-0.0275,-6.7142,-5.5442,9.8013,0.0004,0.0010,3.0624,1.000,0.000,0.000,0.000,1431,346,596
596,5.960,1.5802,1.5773,-0.0275,8.0339,-1.9089,9.8006,0.0008,0.0005,2.2927,0.343,0.647,1.000,0.359,1433,347,597
597,5.970,1.5802,1.5773,-0.0275,-3.2790,23.7818,9.8069,0.0003,0.0002,2.0353,0.000,0.000,1.000,0.000,1435,347,598
598,5.980,1.5650,1.5605,-0.0275,-16.3174,5.8528,9.7972,-0.0006,0.0013,1.6650,1.000,0.361,0.000,0.000,1438,348,599
599,5.990,1.5650,1.5605,-0.0275,9.8118,18.9321,9.7985,-0.0002,0.0004,0.2055,0.000,0.000,1.000,0.295,1440,348,600
600,6.000,1.5446,1.5484,-0.0275,-7.7359,25.4894,9.8000,-0.0005,0.0001,-0.4466,1.000,0.442,0.000,0.921,1442,349,601
601,6.010,1.5189,1.5383,-0.0275,3.1094,11.3862,9.8019,-0.0005,0.0004,-1.4500,0.000,0.175,0.057,1.000,1445,350,602
602,6.020,1.5189,1.5383,-0.0275,-5.6180,-13.2398,9.8047,-0.0005,-0.0001,-1.1830,0.000,0.000,1.000,0.000,1447,350,603
603,6.030,1.4918,1.5304,-0.0275,-19.1710,8.8447,9.9134,-0.0002,0.0042,0.5418,1.000,0.000,0.000,0.005,1450,351,604
604,6.040,1.4918,1.5304,-0.0275,12.5542,-14.0101,9.7960,-0.0002,-0.0009,0.6740,0.000,0.000,1.000,0.000,1452,351,605
605,6.050,1.4672,1.5267,-0.0275,10.0271,-25.6865,9.7973,0.0009,-0.0021,-0.6205,0.355,0.000,0.000,1.000,1454,352,606
606,6.060,1.4471,1.5172,-0.0275,15.0735,-10.4165,9.7988,-0.0021,-0.0005,-3.7801,0.000,1.000,0.062,0.540,1457,353,607
607,6.070,1.4471,1.5172,-0.0275,8.6526,-3.5863,9.7980,0.0025,-0.0008,-5.7707,0.000,0.901,1.000,0.158,1459,353,608
608,6.080,1.4292,1.5021,-0.0275,5.7436,3.3102,9.7971,0.0005,-0.0008,-4.8978,0.983,1.000,0.000,0.959,1461,354,609
609,6.090,1.4292,1.5021,-0.0275,3.2164,-13.5233,9.7995,0.0007,0.0009,-2.5662,0.000,0.000,1.000,0.000,1463,354,610
610,6.100,1.4125,1.4856,-0.0275,-1.3544,1.5293,9.8002,-0.0001,-0.0011,0.0875,1.000,0.000,0.000,0.000,1466,355,611
611,6.110,1.4125,1.4856,-0.0275,-2.7826,-19.9663,9.7977,-0.0002,-0.0015,0.7419,0.000,0.000,1.000,0.000,1468,355,612
612,6.120,1.3997,1.4693,-0.0275,3.6532,-0.8130,9.8006,0.0001,0.0006,2.3738,1.000,0.000,0.040,0.000,1470,356,613
613,6.130,1.3997,1.4693,-0.0275,3.8855,-14.5987,9.8012,0.0005,0.0017,3.1453,0.000,0.000,1.000,0.000,1472,356,614
614,6.140,1.3917,1.4519,-0.0275,4.3396,-2.1705,9.8021,0.0000,-0.0016,4.6421,1.000,0.192,0.357,0.000,1475,357,615
615,6.150,1.3864,1.4319,-0.0275,8.0153,-5.1422,9.7991,0.0002,-0.0015,4.2218,0.315,0.439,1.000,0.000,1477,358,616
616,6.160,1.3864,1.4319,-0.0275,8.6843,4.7152,9.8035,-0.0002,-0.0004,4.4358,0.000,0.000,1.000,0.000,1480,358,617
617,6.170,1.3803,1.4089,-0.0275,10.9531,-0.9617,9.8003,-0.0017,0.0000,4.6763,1.000,0.619,0.369,0.000,1482,359,618
618,6.180,1.3803,1.4089,-0.0275,3.2666,-10.5401,9.7994,-0.0014,-0.0011,4.0574,0.000,0.000,1.000,0.000,1484,359,619
619,6.190,1.3726,1.3828,-0.0275,10.3731,-0.4043,9.7983,0.0003,0.0014,4.2376,1.000,0.728,0.174,0.000,1487,360,620
620,6.200,1.3651,1.3538,-0.0275,-1.7849,-10.4301,9.8005,-0.0016,-0.0022,3.3484,0.576,1.000,0.954,0.000,1489,361,621
621,6.210,1.3651,1.3538,-0.0275,6.7131,3.2495,9.8011,0.0005,0.0007,3.7836,0.000,0.000,1.000,0.000,1492,361,622
622,6.220,1.3582,1.3246,-0.0275,7.2303,-0.6414,9.7994,-0.0007,-0.0014,4.2919,0.966,1.000,0.289,0.000,1494,362,623
623,6.230,1.3582,1.3246,-0.0275,-3.6253,-7.8816,9.8034,-0.0003,0.0018,3.4415,0.000,0.000,1.000,0.409,1496,362,624
624,6.240,1.3505,1.2941,-0.0275,2.7064,-2.5499,9.8010,0.0014,0.0004,4.4800,0.861,1.000,0.162,0.000,1498,363,625
625,6.250,1.3505,1.2941,-0.0275,-10.8769,-13.6752,9.7997,-0.0019,-0.0006,4.6840,0.000,0.000,1.000,0.000,1500,363,626
626,6.260,1.3448,1.2622,-0.0275,12.6179,5.0205,9.8002,0.0017,-0.0015,4.9843,0.492,1.000,0.286,0.000,1503,364,627
627,6.270,1.3399,1.2299,-0.0275,-4.2933,-1.4322,9.8002,0.0005,0.0004,4.1123,0.256,0.631,1.000,0.000,1505,365,628
628,6.280,1.3399,1.2299,-0.0275,5.3613,4.1570,9.7989,0.0008,0.0010,2.7809,0.000,0.000,0.622,1.000,1508,365,629
629,6.290,1.3338,1.1979,-0.0275,7.3855,7.4258,9.8027,0.0008,0.0001,1.9360,0.000,1.000,0.000,0.000,1510,366,630
630,6.300,1.3338,1.1979,-0.0275,-9.0952,20.8947,9.8014,-0.0012,-0.0005,1.0086,0.000,0.000,0.334,1.000,1512,366,631
631,6.310,1.3248,1.1676,-0.0275,0.7306,8.5665,9.8015,-0.0007,-0.0002,0.0242,0.000,1.000,0.000,0.000,1514,367,632
632,6.320,1.3248,1.1676,-0.0275,-18.7660,0.0611,9.7990,-0.0006,0.0008,-0.7267,0.000,0.000,0.219,1.000,1516,367,633
633,6.330,1.3151,1.1426,-0.0275,2.6395,5.4831,9.7998,0.0006,0.0007,-2.0532,0.000,1.000,0.000,0.000,1519,368,634
634,6.340,1.3079,1.1216,-0.0275,-14.5772,-1.0336,9.8011,0.0009,0.0005,-2.5976,0.000,1.000,0.561,0.779,1521,369,635
635,6.350,1.3079,1.1216,-0.0275,-14.3344,-0.8682,9.7979,-0.0004,-0.0004,-2.6523,0.000,0.000,0.417,1.000,1523,369,636
636,6.360,1.3045,1.1039,-0.0275,0.9930,7.3165,9.7988,0.0000,0.0006,-4.5185,0.000,1.000,0.000,0.000,1526,370,637
637,6.370,1.3045,1.1039,-0.0275,-14.1748,-2.3002,9.8043,-0.0003,-0.0004,-4.7448,0.000,0.000,0.062,1.000,1528,370,638
638,6.380,1.3026,1.0882,-0.0275,3.6550,2.4618,9.7958,-0.0004,-0.0010,-5.1295,0.000,1.000,0.000,0.000,1531,371,639
639,6.390,1.3028,1.0741,-0.0275,-17.7686,-4.1110,9.8017,-0.0010,-0.0015,-5.6492,0.000,1.000,0.257,0.617,1533,372,640
640,6.400,1.3028,1.0741,-0.0275,-15.4073,-4.0503,9.7994,0.0018,-0.0013,-5.7491,0.000,0.017,0.169,1.000,1536,372,641
641,6.410,1.3057,1.0622,-0.0275,-0.3195,1.3860,9.7948,-0.0001,-0.0007,-6.5156,0.000,1.000,0.000,0.000,1538,373,642
642,6.420,1.3057,1.0622,-0.0275,-10.5134,-4.9481,9.7970,-0.0007,0.0014,-7.0066,0.000,0.283,0.238,1.000,1540,373,643
643,6.430,1.3101,1.0522,-0.0275,-20.1859,-1.0683,9.7976,0.0010,0.0024,-6.5785,0.000,1.000,0.000,0.000,1543,374,644
644,6.440,1.3170,1.0455,-0.0275,-14.7014,-3.9145,9.8018,-0.0011,0.0011,-5.4470,0.000,1.000,0.694,0.571,1545,375,645
645,6.450,1.3170,1.0455,-0.0275,-15.5962,-8.7646,9.7933,0.0020,-0.0004,-4.0916,0.091,0.516,0.839,1.000,1548,375,646
646,6.460,1.3279,1.0443,-0.0275,-8.9332,-5.3719,9.8016,0.0015,-0.0005,-2.8661,0.000,0.914,1.000,0.000,1550,376,647
647,6.470,1.3279,1.0443,-0.0275,-7.1825,-3.1200,10.1371,0.0120,0.0017,-1.3869,0.690,0.330,1.000,0.731,1552,376,648
648,6.480,1.3427,1.0474,-0.0275,9.2675,6.0881,9.7985,0.0016,0.0011,1.6608,0.000,0.000,1.000,0.000,1555,377,649
649,6.490,1.3551,1.0485,-0.0275,26.6337,6.9495,9.7985,0.0011,0.0016,3.3008,0.000,0.000,1.000,0.000,1557,378,650
650,6.500,1.3551,1.0485,-0.0275,12.3308,15.1930,8.7084,0.0018,-0.0005,4.4296,0.509,0.000,1.000,0.000,1559,378,651
651,6.510,1.3622,1.0429,-0.0275,12.5904,13.7530,9.8033,0.0005,-0.0000,6.0612,0.000,0.000,1.000,0.000,1562,379,652
652,6.520,1.3622,1.0429,-0.0275,14.2725,12.8807,9.8009,0.0014,0.0003,7.2645,0.034,0.000,1.000,0.000,1564,379,653
653,6.530,1.3623,1.0343,-0.0275,18.8699,10.0241,9.8008,-0.0015,0.0006,7.8753,0.293,0.000,1.000,0.000,1566,380,654
654,6.540,1.3564,1.0216,-0.0275,10.3868,-4.6365,9.8013,0.0006,0.0018,8.9584,0.778,0.000,1.000,0.000,1569,381,655
655,6.550,1.3564,1.0216,-0.0275,-0.1569,-6.6368,9.8007,-0.0007,0.0006,9.2048,0.000,0.000,1.000,0.000,1571,381,656
656,6.560,1.3499,1.0057,-0.0275,1.2001,-4.9241,9.7999,-0.0012,0.0022,9.5090,1.000,0.523,0.846,0.000,1573,382,657
657,6.570,1.3499,1.0057,-0.0275,-9.3015,-2.7201,9.8029,-0.0006,0.0006,9.7116,0.000,0.000,1.000,0.103,1576,382,658
658,6.580,1.3452,0.9886,-0.0275,-14.9722,17.7661,9.8024,0.0003,-0.0001,10.2468,0.887,0.547,1.000,0.000,1578,383,659
659,6.590,1.3452,0.9886,-0.0275,13.7811,35.0385,9.7951,0.0004,-0.0013,10.5401,0.019,0.000,1.000,0.587,1580,383,660
660,6.600,1.3397,0.9767,-0.0275,-17.9107,2.2192,9.8089,0.0002,-0.0002,10.2594,0.908,0.262,1.000,0.000,1583,384,661
661,6.610,1.3329,0.9725,-0.0275,-10.7462,8.5920,9.8150,-0.0014,-0.0014,9.3677,1.000,0.000,0.922,0.558,1586,385,662
662,6.620,1.3329,0.9725,-0.0275,-17.8381,17.4416,9.7951,-0.0003,0.0016,9.6653,0.470,0.000,1.000,0.426,1588,385,663
663,6.630,1.3284,0.9753,-0.0275,5.5016,17.9154,9.8000,-0.0008,-0.0004,9.0947,1.000,0.000,0.548,0.335,1590,386,664
664,6.640,1.3262,0.9849,-0.0275,-2.6892,-0.5049,9.7969,0.0007,-0.0004,8.7694,1.000,0.000,0.673,0.653,1593,387,665
665,6.650,1.3262,0.9849,-0.0275,10.8606,-23.3193,9.8016,0.0007,0.0013,9.0155,0.421,0.000,1.000,0.000,1595,387,666
666,6.660,1.3231,0.9935,-0.0275,2.5720,0.6239,9.7985,-0.0004,-0.0011,8.9570,1.000,0.000,0.056,0.249,1597,388,667
667,6.670,1.3231,0.9935,-0.0275,-5.6124,1.0581,9.8012,-0.0007,-0.0006,8.4176,0.638,0.000,1.000,0.147,1600,388,668
668,6.680,1.3141,0.9960,-0.0275,-0.9460,4.8427,9.7967,0.0015,-0.0003,7.3500,1.000,0.000,0.000,0.000,1602,389,669
669,6.690,1.3141,0.9960,-0.0275,-4.0614,6.2567,9.7999,0.0005,0.0000,5.9675,0.820,0.000,1.000,0.990,1604,389,670
670,6.700,1.3024,0.9973,-0.0275,-1.3584,-18.3796,9.8040,0.0004,-0.0005,5.9883,1.000,0.000,0.000,0.000,1606,390,671
671,6.710,1.2900,0.9963,-0.0275,-11.4194,1.4740,9.8018,-0.0001,0.0004,6.9394,1.000,0.000,0.507,0.000,1609,391,672
672,6.720,1.2900,0.9963,-0.0275,-1.4167,17.9232,9.7968,-0.0006,-0.0021,6.7937,1.000,0.000,0.731,0.726,1611,391,673
673,6.730,1.2800,0.9940,-0.0275,-4.0675,-9.2676,9.7971,-0.0004,0.0018,7.1182,1.000,0.000,0.329,0.000,1613,392,674
674,6.740,1.2800,0.9940,-0.0275,-17.4941,11.4095,9.8096,0.0011,0.0004,8.3585,1.000,0.000,0.310,0.349,1615,392,675
675,6.750,1.2723,0.9907,-0.0275,-1.5757,9.4216,9.8003,0.0004,-0.0012,8.1777,1.000,0.000,0.314,0.000,1618,393,676
676,6.760,1.2723,0.9907,-0.0275,7.2020,27.6842,9.7992,-0.0001,0.0000,8.7317,1.000,0.000,0.000,0.051,1620,393,677
677,6.770,1.2699,0.9892,-0.0275,13.2881,17.4810,9.8003,0.0005,-0.0004,7.8377,1.000,0.000,0.086,0.000,1623,394,678
678,6.780,1.2735,0.9931,-0.0275,6.9303,12.2808,9.8003,0.0011,-0.0019,7.2153,1.000,0.000,0.000,0.000,1625,395,679
679,6.790,1.2735,0.9931,-0.0275,8.2346,7.3175,9.8009,-0.0002,0.0021,6.8842,1.000,0.000,0.096,0.000,1627,395,680
680,6.800,1.2814,1.0008,-0.0275,9.3986,5.0557,9.8013,0.0003,0.0010,6.7243,1.000,0.000,0.000,0.000,1630,396,681
681,6.810,1.2814,1.0008,-0.0275,10.0047,3.9342,9.7966,-0.0016,-0.0006,6.7174,1.000,0.000,0.324,0.000,1632,396,682
682,6.820,1.2916,1.0122,-0.0275,10.8185,2.9275,9.7999,0.0010,-0.0016,6.7687,1.000,0.000,0.000,0.000,1634,397,683
683,6.830,1.2916,1.0122,-0.0275,11.6082,2.8859,9.8031,0.0002,-0.0006,6.8114,1.000,0.000,0.515,0.000,1636,397,684
684,6.840,1.3039,1.0274,-0.0275,14.3727,3.7372,9.8023,0.0004,0.0014,6.5222,1.000,0.000,0.000,0.000,1639,398,685
685,6.850,1.3189,1.0471,-0.0275,14.0973,2.3154,9.7987,0.0007,0.0014,5.9979,1.000,0.000,0.000,0.000,1641,399,686
686,6.860,1.3189,1.0471,-0.0275,13.8710,0.9156,9.8005,0.0005,0.0008,5.3943,1.000,0.000,0.529,0.050,1643,399,687
687,6.870,1.3369,1.0715,-0.0275,15.3021,-0.8090,9.7979,-0.0011,0.0017,4.0287,1.000,0.000,0.000,0.000,1646,400,688
688,6.880,1.3369,1.0715,-0.0275,14.1268,-2.4554,9.7972,-0.0002,-0.0006,3.1653,1.000,0.116,0.502,0.647,1648,400,689
689,6.890,1.3576,1.1007,-0.0275,13.2864,-3.6389,9.7953,0.0010,0.0000,1.8858,1.000,0.000,0.000,0.000,1650,401,690
690,6.900,1.3802,1.1348,-0.0275,12.0180,-4.6244,9.8019,-0.0002,-0.0002,-0.1764,0.902,0.529,0.000,1.000,1653,402,691
691,6.910,1.3802,1.1348,-0.0275,-32.0792,0.8345,9.7995,-0.0008,-0.0003,1.0558,1.000,0.000,0.473,0.233,1655,402,692
692,6.920,1.4007,1.1682,-0.0275,-20.1881,-8.9446,9.8006,0.0000,0.0005,3.0131,1.000,0.000,0.000,0.000,1657,403,693
693,6.930,1.4007,1.1682,-0.0275,-9.7590,-22.3922,9.8013,-0.0003,-0.0006,2.6185,1.000,0.146,0.624,0.607,1659,403,694
694,6.940,1.4128,1.1997,-0.0275,2.3904,-36.4652,9.7969,0.0020,0.0012,2.2458,1.000,0.000,0.000,0.000,1662,404,695
695,6.950,1.4128,1.1997,-0.0275,-11.8275,-19.8442,9.8006,-0.0014,-0.0004,1.5832,0.920,0.385,0.593,0.893,1664,404,696
696,6.960,1.4157,1.2361,-0.0275,-29.1374,6.7154,9.8649,-0.0002,0.0007,2.3010,1.000,0.000,0.000,0.000,1666,405,697
697,6.970,1.4096,1.2750,-0.0275,-13.2902,-21.2314,9.7960,-0.0003,0.0007,1.6510,1.000,0.739,0.123,0.138,1669,406,698
698,6.980,1.4096,1.2750,-0.0275,-7.3085,26.5541,6.0582,0.0462,-0.0470,2.7044,1.000,0.000,0.000,0.000,1671,406,699
699,6.990,1.3977,1.3151,-0.0275,-1.0549,-22.1658,10.1956,-0.0011,0.0230,0.9809,0.283,1.000,0.000,0.000,1674,407,700
700,7.000,1.3977,1.3151,-0.0275,-14.1756,17.4478,9.7985,-0.0006,0.0009,3.0118,1.000,0.000,0.000,0.000,1676,407,701
701,7.010,1.3902,1.3555,-0.0275,-2.2752,26.7314,9.7989,0.0001,0.0005,2.8222,1.000,0.522,0.000,0.000,1678,408,702
702,7.020,1.3855,1.3876,-0.0275,-2.1086,27.7247,9.7966,-0.0012,-0.0004,3.1664,1.000,0.000,0.000,0.000,1681,409,703
703,7.030,1.3855,1.3876,-0.0275,-0.3882,27.2983,9.7974,-0.0001,-0.0006,4.1329,1.000,0.000,0.000,0.000,1683,409,704
704,7.040,1.3873,1.4106,-0.0275,0.8029,26.5039,9.7965,-0.0001,-0.0002,5.6157,1.000,0.000,0.000,0.000,1685,410,705
705,7.050,1.3873,1.4106,-0.0275,1.1659,25.5856,9.7974,-0.0001,0.0014,7.2447,1.000,0.000,0.000,0.000,1687,410,706
706,7.060,1.3948,1.4247,-0.0275,3.3064,24.3086,9.7985,-0.0003,0.0015,9.6150,1.000,0.000,0.000,0.000,1690,411,707
707,7.070,1.3948,1.4247,-0.0275,8.9221,24.5416,9.8002,-0.0005,-0.0004,10.7168,1.000,0.000,0.325,0.000,1692,411,708
708,7.080,1.4073,1.4303,-0.0275,11.1121,23.5116,9.8040,-0.0007,0.0006,10.8028,1.000,0.000,0.000,0.000,1694,412,709
709,7.090,1.4246,1.4275,-0.0275,-0.1526,13.3459,9.7995,-0.0010,0.0007,11.4242,1.000,0.000,0.000,0.000,1697,413,710
710,7.100,1.4246,1.4275,-0.0275,-0.7615,13.9395,9.7998,-0.0004,0.0004,12.2420,1.000,0.598,0.692,0.000,1699,413,711
711,7.110,1.4424,1.4182,-0.0275,0.0834,13.1116,9.7987,-0.0004,0.0001,12.7631,1.000,0.000,0.000,0.000,1701,414,712
712,7.120,1.4424,1.4182,-0.0275,-14.2436,16.6016,9.7995,-0.0002,-0.0004,12.1470,0.789,0.851,1.000,0.000,1704,414,713
713,7.130,1.4569,1.4049,-0.0275,-7.6999,6.7263,9.8007,-0.0003,0.0005,12.2746,1.000,0.000,0.000,0.000,1706,415,714
714,7.140,1.4654,1.3896,-0.0275,8.4936,25.9414,9.7959,0.0010,0.0011,11.5637,1.000,0.082,0.016,0.000,1709,416,715
715,7.150,1.4654,1.3896,-0.0275,1.0653,10.3403,9.8007,0.0019,-0.0022,12.6168,0.016,0.572,1.000,0.000,1711,416,716
716,7.160,1.4705,1.3700,-0.0275,-6.3519,10.8443,9.7976,-0.0007,0.0003,12.1902,1.000,0.000,0.000,0.000,1714,417,717
717,7.170,1.4705,1.3700,-0.0275,-2.4387,9.7445,9.8029,0.0006,-0.0008,10.3017,0.000,0.326,1.000,0.000,1716,417,718
718,7.180,1.4722,1.3499,-0.0275,-10.5685,17.9746,9.7969,-0.0004,0.0003,9.5746,1.000,0.000,0.000,0.000,1718,418,719
719,7.190,1.4683,1.3312,-0.0275,-9.3697,13.7121,9.8011,-0.0018,0.0008,8.0852,0.953,0.314,1.000,0.000,1721,419,720
720,7.200,1.4683,1.3312,-0.0275,0.3836,27.2611,9.7883,-0.0009,0.0004,7.7975,0.000,0.270,1.000,0.000,1723,419,721
